state,fips.x,X,race_eth,edu5,age4,SEX,Freq,sex,postal.x,GESTCEN.x,census.region,nate.subregion,nate.region,fips.y,postal.y,GESTCEN.y,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,battlegrounds,region,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,race.edu.battleground,race.age.battleground,race.battleground,age.battleground,edu.battleground,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Nebraska,31,79,Hispanic,col,1,1,1480,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,21,21,22,221,212,221,221,222,212,209,210,210,200,100,100,12,12,1,col,128,128,2009
Nebraska,31,2374,Other,hs,3,1,1086,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,32,33,32,322,332,322,323,322,222,309,320,330,300,300,200,22,32,3,hs,228,228,3009
Nebraska,31,6352,Black,hs,3,2,1485,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,12,13,11,112,132,122,113,112,122,109,120,130,100,300,200,22,32,3,hs,228,228,1009
Nebraska,31,5893,White,postgrad,2,2,19956,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,44,42,41,414,422,424,412,412,142,409,440,420,400,200,400,42,22,1,col,128,128,428
Nebraska,31,7678,Other,nohs,4,2,260,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,33,34,31,313,342,323,314,312,132,309,330,340,300,400,300,32,42,4,hs,328,228,3009
Nebraska,31,4159,Hispanic,col,1,2,353,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,21,21,21,211,212,221,211,212,112,209,210,210,200,100,100,12,12,1,col,128,128,2009
Nebraska,31,6709,White,nohs,3,2,6887,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,43,43,41,413,432,423,413,412,132,409,430,430,400,300,300,32,32,3,hs,228,228,428
Nebraska,31,1405,White,hs,2,1,29039,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,42,42,42,422,422,422,422,422,222,409,420,420,400,200,200,22,22,1,hs,128,228,428
Nebraska,31,8137,White,somecol,4,2,39729,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,45,44,41,415,442,425,414,412,152,409,450,440,400,400,500,52,42,4,hs,328,228,428
Nebraska,31,4363,Hispanic,hs,1,2,2955,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,22,21,21,212,212,222,211,212,122,209,220,210,200,100,200,22,12,1,hs,128,228,2009
Nebraska,31,6913,White,postgrad,3,2,21763,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,44,43,41,414,432,424,413,412,142,409,440,430,400,300,400,42,32,3,col,228,128,428
Nebraska,31,130,Other,col,1,1,1152,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,31,31,32,321,312,321,321,322,212,309,310,310,300,100,100,12,12,1,col,128,128,3009
Nebraska,31,2425,White,hs,3,1,64412,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,42,43,42,422,432,422,423,422,222,409,420,430,400,300,200,22,32,3,hs,228,228,428
Nebraska,31,6403,Hispanic,hs,3,2,1796,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,22,23,21,212,232,222,213,212,122,209,220,230,200,300,200,22,32,3,hs,228,228,2009
Nebraska,31,5944,Black,somecol,2,2,2632,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,15,12,11,115,122,125,112,112,152,109,150,120,100,200,500,52,22,1,hs,128,228,1009
Nebraska,31,5689,White,nohs,2,2,5377,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,43,42,41,413,422,423,412,412,132,409,430,420,400,200,300,32,22,1,hs,128,228,428
Nebraska,31,793,White,postgrad,1,1,2062,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,44,41,42,424,412,424,421,422,242,409,440,410,400,100,400,42,12,1,col,128,128,428
Nebraska,31,6760,Black,postgrad,3,2,830,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,14,13,11,114,132,124,113,112,142,109,140,130,100,300,400,42,32,3,col,228,128,1009
Nebraska,31,1456,Black,nohs,2,1,614,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,13,12,12,123,122,123,122,122,232,109,130,120,100,200,300,32,22,1,hs,128,228,1009
Nebraska,31,6556,Black,nohs,3,2,1586,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,13,13,11,113,132,123,113,112,132,109,130,130,100,300,300,32,32,3,hs,228,228,1009
Nebraska,31,3751,Hispanic,postgrad,4,1,79,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,24,24,22,224,242,224,224,222,242,209,240,240,200,400,400,42,42,4,col,328,128,2009
Nebraska,31,7627,Hispanic,nohs,4,2,713,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,23,24,21,213,242,223,214,212,132,209,230,240,200,400,300,32,42,4,hs,328,228,2009
Nebraska,31,3700,Black,postgrad,4,1,76,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,14,14,12,124,142,124,124,122,242,109,140,140,100,400,400,42,42,4,col,328,128,1009
Nebraska,31,1354,Other,hs,2,1,737,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,32,32,32,322,322,322,322,322,222,309,320,320,300,200,200,22,22,1,hs,128,228,3009
Nebraska,31,6658,Other,nohs,3,2,1009,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,33,33,31,313,332,323,313,312,132,309,330,330,300,300,300,32,32,3,hs,228,228,3009
Nebraska,31,6199,Hispanic,col,3,2,279,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,21,23,21,211,232,221,213,212,112,209,210,230,200,300,100,12,32,3,col,228,128,2009
Nebraska,31,6862,Other,postgrad,3,2,351,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,34,33,31,314,332,324,313,312,142,309,340,330,300,300,400,42,32,3,col,228,128,3009
Nebraska,31,844,Black,somecol,1,1,4336,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,15,11,12,125,112,125,121,122,252,109,150,110,100,100,500,52,12,1,hs,128,228,1009
Nebraska,31,1048,Black,col,2,1,818,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,11,12,12,121,122,121,122,122,212,109,110,120,100,200,100,12,22,1,col,128,128,1009
Nebraska,31,3802,Other,postgrad,4,1,353,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,34,34,32,324,342,324,324,322,242,309,340,340,300,400,400,42,42,4,col,328,128,3009
Nebraska,31,997,White,somecol,1,1,57376,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,45,41,42,425,412,425,421,422,252,409,450,410,400,100,500,52,12,1,hs,128,228,428
Nebraska,31,6505,White,hs,3,2,56248,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,42,43,41,412,432,422,413,412,122,409,420,430,400,300,200,22,32,3,hs,228,228,428
Nebraska,31,946,Other,somecol,1,1,1822,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,35,31,32,325,312,325,321,322,252,309,350,310,300,100,500,52,12,1,hs,128,228,3009
Nebraska,31,4006,Other,somecol,4,1,391,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,35,34,32,325,342,325,324,322,252,309,350,340,300,400,500,52,42,4,hs,328,228,3009
Nebraska,31,6301,White,col,3,2,45472,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,41,43,41,411,432,421,413,412,112,409,410,430,400,300,100,12,32,3,col,228,128,428
Nebraska,31,1099,Hispanic,col,2,1,805,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,21,22,22,221,222,221,222,222,212,209,210,220,200,200,100,12,22,1,col,128,128,2009
Nebraska,31,181,White,col,1,1,21949,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,41,41,42,421,412,421,421,422,212,409,410,410,400,100,100,12,12,1,col,128,128,428
Nebraska,31,6250,Other,col,3,2,549,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,31,33,31,311,332,321,313,312,112,309,310,330,300,300,100,12,32,3,col,228,128,3009
Nebraska,31,1558,Other,nohs,2,1,562,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,33,32,32,323,322,323,322,322,232,309,330,320,300,200,300,32,22,1,hs,128,228,3009
Nebraska,31,232,Black,hs,1,1,2375,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,12,11,12,122,112,122,121,122,222,109,120,110,100,100,200,22,12,1,hs,128,228,1009
Nebraska,31,3853,White,postgrad,4,1,11796,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,44,44,42,424,442,424,424,422,242,409,440,440,400,400,400,42,42,4,col,328,128,428
Nebraska,31,2782,Other,postgrad,3,1,264,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,34,33,32,324,332,324,323,322,242,309,340,330,300,300,400,42,32,3,col,228,128,3009
Nebraska,31,6454,Other,hs,3,2,1538,Female,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,32,33,31,312,332,322,313,312,122,309,320,330,300,300,200,22,32,3,hs,228,228,3009
Nebraska,31,1201,White,col,2,1,34404,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,42,41,42,42,421,422,421,422,422,212,409,410,420,400,200,100,12,22,1,col,128,128,428
Nebraska,31,3955,Hispanic,somecol,4,1,171,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,22,25,24,22,225,242,225,224,222,252,209,250,240,200,400,500,52,42,4,hs,328,228,2009
Nebraska,31,3904,Black,somecol,4,1,451,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,12,15,14,12,125,142,125,124,122,252,109,150,140,100,400,500,52,42,4,hs,328,228,1009
Nebraska,31,1150,Other,col,2,1,1329,Male,NE,46,midwest,interior,midwest,31,NE,46,midwest,interior,0.248409457,0.040668213,0.883560295,0.047945417,0.75,0.499204729,0.600291085,0.388706097,0.021694934,0,midwest,32,31,32,32,321,322,321,322,322,212,309,310,320,300,200,100,12,22,1,col,128,128,3009
Nevada,32,284,Hispanic,hs,1,1,20134,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,22,21,22,222,214,242,221,224,224,209,221,211,201,101,201,24,14,1,hs,129,229,2009
Nevada,32,2273,Black,hs,3,1,8237,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,12,13,12,122,134,142,123,124,224,109,121,131,101,301,201,24,34,3,hs,229,229,1009
Nevada,32,2324,Hispanic,hs,3,1,10733,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,22,23,22,222,234,242,223,224,224,209,221,231,201,301,201,24,34,3,hs,229,229,2009
Nevada,32,539,Other,nohs,1,1,3275,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,33,31,32,323,314,343,321,324,234,309,331,311,301,101,301,34,14,1,hs,129,229,3009
Nevada,32,4772,Hispanic,postgrad,1,2,240,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,24,21,21,214,214,244,211,214,144,209,241,211,201,101,401,44,14,1,col,129,129,2009
Nevada,32,7016,Hispanic,somecol,3,2,11752,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,25,23,21,215,234,245,213,214,154,209,251,231,201,301,501,54,34,3,hs,229,229,2009
Nevada,32,335,Other,hs,1,1,6859,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,32,31,32,322,314,342,321,324,224,309,321,311,301,101,201,24,14,1,hs,129,229,3009
Nevada,32,1712,Hispanic,postgrad,2,1,804,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,24,22,22,224,224,244,222,224,244,209,241,221,201,201,401,44,24,1,col,129,129,2009
Nevada,32,4466,White,hs,1,2,26022,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,44,42,41,41,412,414,442,411,414,124,409,421,411,401,101,201,24,14,1,hs,129,229,429
Nevada,32,998,White,somecol,1,1,41714,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,44,45,41,42,425,414,445,421,424,254,409,451,411,401,101,501,54,14,1,hs,129,229,429
Nevada,32,1661,Black,postgrad,2,1,682,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,14,12,12,124,124,144,122,124,244,109,141,121,101,201,401,44,24,1,col,129,129,1009
Nevada,32,4415,Other,hs,1,2,6628,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,32,31,31,312,314,342,311,314,124,309,321,311,301,101,201,24,14,1,hs,129,229,3009
Nevada,32,2528,Hispanic,nohs,3,1,13189,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,23,23,22,223,234,243,223,224,234,209,231,231,201,301,301,34,34,3,hs,229,229,2009
Nevada,32,5180,Hispanic,col,2,2,5176,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,21,22,21,211,224,241,212,214,114,209,211,221,201,201,101,14,24,1,col,129,129,2009
Nevada,32,4823,Other,postgrad,1,2,904,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,34,31,31,314,314,344,311,314,144,309,341,311,301,101,401,44,14,1,col,129,129,3009
Nevada,32,896,Hispanic,somecol,1,1,14599,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,25,21,22,225,214,245,221,224,254,209,251,211,201,101,501,54,14,1,hs,129,229,2009
Nevada,32,641,Black,postgrad,1,1,36,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,14,11,12,124,114,144,121,124,244,109,141,111,101,101,401,44,14,1,col,129,129,1009
Nevada,32,2477,Black,nohs,3,1,3218,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,13,13,12,123,134,143,123,124,234,109,131,131,101,301,301,34,34,3,hs,229,229,1009
Nevada,32,1967,Other,somecol,2,1,12247,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,35,32,32,325,324,345,322,324,254,309,351,321,301,201,501,54,24,1,hs,129,229,3009
Nevada,32,590,White,nohs,1,1,11347,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,44,43,41,42,423,414,443,421,424,234,409,431,411,401,101,301,34,14,1,hs,129,229,429
Nevada,32,5231,Other,col,2,2,8382,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,31,32,31,311,324,341,312,314,114,309,311,321,301,201,101,14,24,1,col,129,129,3009
Nevada,32,2885,Black,somecol,3,1,13430,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,15,13,12,125,134,145,123,124,254,109,151,131,101,301,501,54,34,3,hs,229,229,1009
Nevada,32,6812,Hispanic,postgrad,3,2,1663,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,24,23,21,214,234,244,213,214,144,209,241,231,201,301,401,44,34,3,col,229,129,2009
Nevada,32,4262,White,col,1,2,15699,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,44,41,41,41,411,414,441,411,414,114,409,411,411,401,101,101,14,14,1,col,129,129,429
Nevada,32,1916,Hispanic,somecol,2,1,16322,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,25,22,22,225,224,245,222,224,254,209,251,221,201,201,501,54,24,1,hs,129,229,2009
Nevada,32,743,Other,postgrad,1,1,789,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,34,31,32,324,314,344,321,324,244,309,341,311,301,101,401,44,14,1,col,129,129,3009
Nevada,32,1865,Black,somecol,2,1,8917,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,15,12,12,125,124,145,122,124,254,109,151,121,101,201,501,54,24,1,hs,129,229,1009
Nevada,32,692,Hispanic,postgrad,1,1,1145,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,24,24,21,22,224,214,244,221,224,244,209,241,211,201,101,401,44,14,1,col,129,129,2009
Nevada,32,2222,White,col,3,1,41449,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,44,41,43,42,421,434,441,423,424,214,409,411,431,401,301,101,14,34,3,col,229,129,429
Nevada,32,7373,Black,hs,4,2,2765,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,12,14,11,112,144,142,114,114,124,109,121,141,101,401,201,24,44,4,hs,329,229,1009
Nevada,32,2018,White,somecol,2,1,54917,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,44,45,42,42,425,424,445,422,424,254,409,451,421,401,201,501,54,24,1,hs,129,229,429
Nevada,32,7322,White,col,4,2,12862,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,44,41,44,41,411,444,441,414,414,114,409,411,441,401,401,101,14,44,4,col,329,129,429
Nevada,32,1763,Other,postgrad,2,1,1475,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,34,32,32,324,324,344,322,324,244,309,341,321,301,201,401,44,24,1,col,129,129,3009
Nevada,32,4517,Black,nohs,1,2,4985,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,13,11,11,113,114,143,111,114,134,109,131,111,101,101,301,34,14,1,hs,129,229,1009
Nevada,32,7067,Other,somecol,3,2,13030,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,35,33,31,315,334,345,313,314,154,309,351,331,301,301,501,54,34,3,hs,229,229,3009
Nevada,32,2375,Other,hs,3,1,7357,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,32,33,32,322,334,342,323,324,224,309,321,331,301,301,201,24,34,3,hs,229,229,3009
Nevada,32,2579,Other,nohs,3,1,3234,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,34,33,33,32,323,334,343,323,324,234,309,331,331,301,301,301,34,34,3,hs,229,229,3009
Nevada,32,29,Black,col,1,1,1283,Male,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,11,11,12,121,114,141,121,124,214,109,111,111,101,101,101,14,14,1,col,129,129,1009
Nevada,32,5129,Black,col,2,2,2031,Female,NV,88,west,interior,west,32,NV,88,west,interior,0.278768407,0.089592897,0.630290102,0.159070827,0.61,0.444384204,0.556441731,0.534075422,0.019684349,1,west,14,11,12,11,111,124,141,112,114,114,109,111,121,101,201,101,14,24,1,col,129,129,1009
