state,X,vote,reg2,race_eth,age,edu5,sex,weight,demVote,fips,postal,GESTCEN,census.region,alt.subregion,alt.region,new.subregion,white.religion,vap.turnout,whitenh_pct,hispanic_pct,black_pct,cvap.turnout,religion.gallup,religion.composite,otherVoteShare,demTwoPartyShare,turnout.acs.cvap.04,otherVote,age4,region,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Michigan,11630,Kerry,yes,White,21,somecol,Male,2.533333333,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,45,41,42,425,412,425,421,422,252,415,52,12,1,hs,121,221,421
Michigan,7451,Bush,yes,White,75,nohs,Female,3.069767442,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,43,44,41,413,442,423,414,412,132,415,32,42,4,hs,321,221,421
Michigan,5924,Bush,yes,White,31,col,Female,0.87,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,41,42,41,411,422,421,412,412,112,415,12,22,1,col,121,121,421
Michigan,2671,Kerry,yes,Other,39,somecol,Female,3.810810811,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,32,35,32,31,315,322,325,312,312,152,315,52,22,1,hs,121,221,3015
Michigan,9393,Bush,yes,White,42,somecol,Female,2.666666667,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,6358,Bush,yes,Black,21,hs,Male,3.722222222,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,12,12,11,12,122,112,122,121,122,222,115,22,12,1,hs,121,221,1015
Michigan,9241,Bush,yes,White,62,hs,Male,1.955555556,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,42,43,42,422,432,422,423,422,222,415,22,32,3,hs,221,221,421
Michigan,11447,Bush,yes,White,36,somecol,Female,2.444444444,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,5636,Kerry,yes,Other,52,postgrad,Female,0.49,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,32,34,33,31,314,332,324,313,312,142,315,42,32,3,col,221,121,3015
Michigan,7371,Kerry,yes,White,49,col,Male,1.069767442,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,41,43,42,421,432,421,423,422,212,415,12,32,3,col,221,121,421
Michigan,9525,Kerry,yes,White,34,hs,Male,3.755555556,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,42,42,42,422,422,422,422,422,222,415,22,22,1,hs,121,221,421
Michigan,6422,Kerry,yes,White,99,hs,Female,3.388888889,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,42,44,41,412,442,422,414,412,122,415,22,42,4,hs,321,221,421
Michigan,10589,Kerry,yes,White,60,nohs,Male,4.2,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,43,43,42,423,432,423,423,422,232,415,32,32,3,hs,221,221,421
Michigan,9848,Bush,yes,White,60,somecol,Male,1,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,45,43,42,425,432,425,423,422,252,415,52,32,3,hs,221,221,421
Michigan,6226,Bush,yes,White,60,col,Male,1.194444444,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,41,43,42,421,432,421,423,422,212,415,12,32,3,col,221,121,421
Michigan,5698,Kerry,yes,Black,54,col,Male,0.55,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,12,11,13,12,121,132,121,123,122,212,115,12,32,3,col,221,121,1015
Michigan,12903,Kerry,yes,White,79,postgrad,Female,1,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,44,44,41,414,442,424,414,412,142,415,42,42,4,col,321,121,421
Michigan,6163,Bush,yes,White,84,col,Male,0.69,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,41,44,42,421,442,421,424,422,212,415,12,42,4,col,321,121,421
Michigan,8582,Bush,yes,White,19,somecol,Male,3.977777778,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,45,41,42,425,412,425,421,422,252,415,52,12,1,hs,121,221,421
Michigan,5687,Kerry,yes,White,25,col,Male,0.66,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,41,41,42,421,412,421,421,422,212,415,12,12,1,col,121,121,421
Michigan,12901,Kerry,yes,White,92,postgrad,Female,1,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,44,44,41,414,442,424,414,412,142,415,42,42,4,col,321,121,421
Michigan,6255,Bush,yes,White,42,somecol,Male,2.805555556,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,42,425,422,425,422,422,252,415,52,22,1,hs,121,221,421
Michigan,2313,Bush,yes,White,34,somecol,Male,3.297297297,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,42,425,422,425,422,422,252,415,52,22,1,hs,121,221,421
Michigan,10590,Kerry,yes,Black,49,hs,Male,2.8,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,12,12,13,12,122,132,122,123,122,222,115,22,32,3,hs,221,221,1015
Michigan,2505,Kerry,yes,White,36,hs,Male,4.540540541,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,42,42,42,422,422,422,422,422,222,415,22,22,1,hs,121,221,421
Michigan,6852,Kerry,yes,Black,30,somecol,Female,5.277777778,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,12,15,12,11,115,122,125,112,112,152,115,52,22,1,hs,121,221,1015
Michigan,11443,Kerry,yes,White,61,col,Female,1.133333333,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,41,43,41,411,432,421,413,412,112,415,12,32,3,col,221,121,421
Michigan,3758,Kerry,yes,White,47,postgrad,Female,0.65,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,44,43,41,414,432,424,413,412,142,415,42,32,3,col,221,121,421
Michigan,6599,Kerry,yes,White,73,hs,Female,2.305555556,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,42,44,41,412,442,422,414,412,122,415,22,42,4,hs,321,221,421
Michigan,4938,Bush,yes,White,57,postgrad,Male,0.69,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,44,43,42,424,432,424,423,422,242,415,42,32,3,col,221,121,421
Michigan,4940,Kerry,yes,White,71,nohs,Male,1.49,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,43,44,42,423,442,423,424,422,232,415,32,42,4,hs,321,221,421
Michigan,3228,Kerry,yes,White,72,col,Male,0.5,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,41,44,42,421,442,421,424,422,212,415,12,42,4,col,321,121,421
Michigan,12898,Bush,yes,White,59,hs,Female,2.355555556,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,42,43,41,412,432,422,413,412,122,415,22,32,3,hs,221,221,421
Michigan,9234,Bush,yes,White,59,col,Female,1.066666667,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,41,43,41,411,432,421,413,412,112,415,12,32,3,col,221,121,421
Michigan,7929,Kerry,yes,Black,46,somecol,Male,1.511627907,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,12,15,13,12,125,132,125,123,122,252,115,52,32,3,hs,221,221,1015
Michigan,7039,Bush,yes,White,23,col,Female,2.388888889,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,41,41,41,411,412,421,411,412,112,415,12,12,1,col,121,121,421
Michigan,10327,Kerry,yes,White,54,col,Female,1.288888889,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,41,43,41,411,432,421,413,412,112,415,12,32,3,col,221,121,421
Michigan,3754,Bush,yes,White,44,somecol,Female,0.92,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,5683,Kerry,yes,White,68,hs,Male,0.86,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,42,44,42,422,442,422,424,422,222,415,22,42,4,hs,321,221,421
Michigan,5538,Kerry,yes,White,72,nohs,Male,1.49,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,43,44,42,423,442,423,424,422,232,415,32,42,4,hs,321,221,421
Michigan,4758,Nader,yes,White,24,somecol,Female,1.1,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,45,41,41,415,412,425,411,412,152,415,52,12,1,hs,121,221,421
Michigan,2710,Kerry,yes,Other,18,somecol,Male,3.432432432,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,32,35,31,32,325,312,325,321,322,252,315,52,12,1,hs,121,221,3015
Michigan,2708,other,yes,White,50,postgrad,Male,1.027027027,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,1,3,midwest,42,44,43,42,424,432,424,423,422,242,415,42,32,3,col,221,121,421
Michigan,7160,Bush,yes,White,18,nohs,Female,6.14,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,43,41,41,413,412,423,411,412,132,415,32,12,1,hs,121,221,421
Michigan,4193,Kerry,yes,White,34,somecol,Female,2.97,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,11636,Bush,yes,White,25,col,Female,1.755555556,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,41,41,41,411,412,421,411,412,112,415,12,12,1,col,121,121,421
Michigan,6789,Bush,yes,White,34,somecol,Male,2.972222222,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,42,425,422,425,422,422,252,415,52,22,1,hs,121,221,421
Michigan,8917,Kerry,yes,White,30,somecol,Male,2.466666667,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,42,425,422,425,422,422,252,415,52,22,1,hs,121,221,421
Michigan,11629,Bush,yes,White,34,somecol,Female,2.155555556,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,3811,Bush,yes,White,62,postgrad,Male,0.5,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,44,43,42,424,432,424,423,422,242,415,42,32,3,col,221,121,421
Michigan,10334,Bush,yes,White,77,col,Male,1.022222222,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,41,44,42,421,442,421,424,422,212,415,12,42,4,col,321,121,421
Michigan,7328,Kerry,yes,White,55,hs,Female,2.488372093,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,42,43,41,412,432,422,413,412,122,415,22,32,3,hs,221,221,421
Michigan,11635,Nader,yes,White,34,hs,Female,3.155555556,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,42,42,41,412,422,422,412,412,122,415,22,22,1,hs,121,221,421
Michigan,11626,Kerry,yes,White,58,somecol,Female,1.311111111,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,45,43,41,415,432,425,413,412,152,415,52,32,3,hs,221,221,421
Michigan,4171,Kerry,yes,White,36,hs,Male,1.35,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,42,42,42,422,422,422,422,422,222,415,22,22,1,hs,121,221,421
Michigan,8624,Bush,yes,White,55,hs,Female,1.955555556,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,42,43,41,412,432,422,413,412,122,415,22,32,3,hs,221,221,421
Michigan,12581,Bush,yes,White,34,somecol,Female,2.088888889,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,10326,Kerry,yes,Hispanic,18,hs,Female,4.25,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,22,22,21,21,212,212,222,211,212,122,215,22,12,1,hs,121,221,2015
Michigan,9831,Bush,yes,White,56,postgrad,Female,1.244444444,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,44,43,41,414,432,424,413,412,142,415,42,32,3,col,221,121,421
Michigan,8894,Bush,yes,White,25,postgrad,Male,2,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,44,41,42,424,412,424,421,422,242,415,42,12,1,col,121,121,421
Michigan,2071,Kerry,yes,White,31,somecol,Female,3.054054054,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,8883,Kerry,yes,White,79,hs,Male,3.244444444,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,42,44,42,422,442,422,424,422,222,415,22,42,4,hs,321,221,421
Michigan,12580,Kerry,yes,White,28,hs,Female,3.066666667,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,42,41,41,412,412,422,411,412,122,415,22,12,1,hs,121,221,421
Michigan,7596,Bush,yes,White,27,col,Female,2.255813953,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,41,41,41,411,412,421,411,412,112,415,12,12,1,col,121,121,421
Michigan,10596,Kerry,yes,Black,57,postgrad,Male,1.355555556,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,12,14,13,12,124,132,124,123,122,242,115,42,32,3,col,221,121,1015
Michigan,10325,Kerry,yes,Other,50,col,Male,1.488888889,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,32,31,33,32,321,332,321,323,322,212,315,12,32,3,col,221,121,3015
Michigan,11633,Bush,yes,White,44,somecol,Female,2.266666667,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,41,415,422,425,412,412,152,415,52,22,1,hs,121,221,421
Michigan,8577,Kerry,yes,White,35,somecol,Male,1.688888889,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,45,42,42,425,422,425,422,422,252,415,52,22,1,hs,121,221,421
Michigan,4168,Kerry,yes,Hispanic,71,hs,Female,0.81,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,22,22,24,21,212,242,222,214,212,122,215,22,42,4,hs,321,221,2015
Michigan,10330,Kerry,yes,White,28,somecol,Male,2.355555556,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,45,41,42,425,412,425,421,422,252,415,52,12,1,hs,121,221,421
Michigan,2516,Bush,yes,White,38,col,Male,1.513513514,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,41,42,42,421,422,421,422,422,212,415,12,22,1,col,121,121,421
Michigan,8619,Bush,yes,White,28,col,Male,2,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,41,41,42,421,412,421,421,422,212,415,12,12,1,col,121,121,421
Michigan,5207,Kerry,yes,Black,49,hs,Male,1.01,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,12,12,13,12,122,132,122,123,122,222,115,22,32,3,hs,221,221,1015
Michigan,10588,Kerry,yes,Black,28,somecol,Female,2.688888889,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,12,15,11,11,115,112,125,111,112,152,115,52,12,1,hs,121,221,1015
Michigan,5953,Bush,yes,White,18,hs,Male,1.14,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,42,41,42,422,412,422,421,422,222,415,22,12,1,hs,121,221,421
Michigan,10328,Kerry,yes,White,43,postgrad,Male,1.555555556,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,2,midwest,42,44,42,42,424,422,424,422,422,242,415,42,22,1,col,121,121,421
Michigan,3211,Kerry,yes,Other,47,col,Female,1.38,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,32,31,33,31,311,332,321,313,312,112,315,12,32,3,col,221,121,3015
Michigan,9090,Kerry,yes,White,48,col,Female,1.2,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,41,43,41,411,432,421,413,412,112,415,12,32,3,col,221,121,421
Michigan,3218,Kerry,yes,Black,80,somecol,Female,0.56,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,12,15,14,11,115,142,125,114,112,152,115,52,42,4,hs,321,221,1015
Michigan,10329,Bush,yes,White,64,somecol,Male,1.577777778,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,45,43,42,425,432,425,423,422,252,415,52,32,3,hs,221,221,421
Michigan,8018,Kerry,yes,White,52,somecol,Female,2.581395349,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,45,43,41,415,432,425,413,412,152,415,52,32,3,hs,221,221,421
Michigan,7874,Bush,yes,White,23,hs,Female,4.418604651,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,1,midwest,42,42,41,41,412,412,422,411,412,122,415,22,12,1,hs,121,221,421
Michigan,9562,Kerry,yes,White,45,col,Female,1.2,1,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,3,midwest,42,41,43,41,411,432,421,413,412,112,415,12,32,3,col,221,121,421
Michigan,10331,Bush,yes,White,74,col,Female,1,0,26,MI,34,midwest,upper,midwest,upper,0.229271427,0.644497326,0.81873391,0.024106877,0.129967801,0.666,0.69,0.459635714,0.009572347,0.517258445,0.68614446,0,4,midwest,42,41,44,41,411,442,421,414,412,112,415,12,42,4,col,321,121,421
Minnesota,8496,Bush,yes,White,52,postgrad,Female,2,0,27,MN,41,midwest,upper,midwest,upper,0.19906974,0.740605443,0.917867795,0.016153824,0.028053531,0.784,0.7,0.44953487,0.012967815,0.517609106,0.791746971,0,3,midwest,42,44,43,41,414,432,424,413,412,142,415,42,32,3,col,222,122,422
